kanji;hiragana;meaning;chapter;level;wordClass;importantity
天神祭;てんじんまつり;Perayaan Tenjin (perayaan di Osaka);Bab21;n2;Unclassified;3
[お]弁当;[お]べんとう;bekal;Bab22;-;Unclassified;1
[眼鏡を〜];かけますⅡ [めがねを〜];memakai [kaca mata];Bab22;-;Unclassified;1
えーと;えーと;Itu...;Bab22;-;Unclassified;1
おめでとう [ございます]。;おめでとう [ございます]。;Selamat. (digunakan untuk hari ulang tahu, upacara pernikahan, dan tahun baru);Bab22;-;Unclassified;1
お探しですか。;おさがしですか。;Mencari apa?;Bab22;n3;Unclassified;1
かぶりますⅠ;かぶりますⅠ;memakai (topi);Bab22;-;Unclassified;1
ケーキ;ケーキ;kue;Bab22;-;Unclassified;1
コート;コート;mantal;Bab22;-;Unclassified;1
こちら;こちら;ini (ungkapan sopan dari これ);Bab22;-;Unclassified;1
しますⅢ [ネクタイを〜];しますⅢ [ネクタイを〜];memakai [dasi];Bab22;-;Unclassified;1
スーツ＊;スーツ＊;pakaian setelan;Bab22;-;Unclassified;1
セーター;セーター;sweater, baju hangat;Bab22;-;Unclassified;1
ダイニングキッチン;ダイニングキッチン;ruang makan dengan dapur;Bab22;-;Unclassified;1
では;では;Kalau begitu;Bab22;-;Unclassified;1
はきますⅠ;はきますⅠ;memakai (sepatu, celana);Bab22;-;Unclassified;1
パリ;パリ;Paris;Bab22;-;Unclassified;1
ユーモア;ユーモア;humor;Bab22;-;Unclassified;1
よく;よく;sering kali;Bab22;-;Unclassified;1
ロボット;ロボット;robot;Bab22;-;Unclassified;1
わたしたち;わたしたち;kami, kita;Bab22;-;Unclassified;1
押し入れ;おしいれ;lemari dinding ala Jepang;Bab22;n3;Unclassified;1
家賃;やちん;biaya sewa rumah;Bab22;-;Unclassified;1
眼鏡;めがね;kaca mata;Bab22;-;Unclassified;1
生まれます;うまれますⅡ;lahir;Bab22;n5;Unclassified;1
着ます;きますⅡ;memakai (kemeja);Bab22;n4;Unclassified;1
都合;つごう;kondisi;Bab22;n3;Unclassified;1
布団;ふとん;selimut dan kasur berisi kapas ala Jepang;Bab22;n2;Unclassified;1
帽子;ぼうし;topi;Bab22;n2;Unclassified;1
万里の長城;ばんりのちょうじょう;Tembok Besar Cina;Bab22;-;Unclassified;1
和室;わしつ;kamar ala Jepang;Bab22;n3;Unclassified;1
（オーバー）コート;（オーバー）コート;mantel;Bab22;-;Unclassified;2
くつした;くつした;kaos kaki;Bab22;-;Unclassified;2
ジーンズ;ジーンズ;celana jeans;Bab22;-;Unclassified;2
スーツ;スーツ;pakaian setelan;Bab22;-;Unclassified;2
スカート;スカート;rok;Bab22;-;Unclassified;2
ストッキング;ストッキング;stoking;Bab22;-;Unclassified;2
ズボン／パンツ;ズボン／パンツ;celana panjang;Bab22;-;Unclassified;2
セーター;セーター;sweater, baju hangat;Bab22;-;Unclassified;2
ぞうり;ぞうり;Zori (sandal tradisional Jepang);Bab22;-;Unclassified;2
たび;たび;Tabi (kaos kaki tradisional Jepang);Bab22;-;Unclassified;2
ネクタイ;ネクタイ;dasi;Bab22;-;Unclassified;2
ブーツ;ブーツ;sepatu bot;Bab22;-;Unclassified;2
ベルト;ベルト;ikat pinggang;Bab22;-;Unclassified;2
レインコート;レインコート;jas hujan;Bab22;-;Unclassified;2
ワイシャツ;ワイシャツ;kemeja;Bab22;-;Unclassified;2
ワンピース;ワンピース;terusan;Bab22;-;Unclassified;2
運動靴;うんどうぐつ;sepatu olah raga;Bab22;n3;Unclassified;2
下着;したぎ;pakaian dalam;Bab22;n4;Unclassified;2
手袋;てぶくろ;sarung tangan;Bab22;n2;Unclassified;2
上着;うわぎ;jas;Bab22;n4;Unclassified;2
帯;おび;Obi (ikat pinggang tradisional Jepang, digunakan bersamaan dengan Kimono);Bab22;n2;Unclassified;2
着物;きもの;Kimono (pakaian tradisional Jepang);Bab22;n4;Unclassified;2
（パンティー）;（パンティー）;;Bab22;-;Unclassified;3
ハイヒール;ハイヒール;sepatu berhak tinggi;Bab22;-;Unclassified;3
ブラウス;ブラウス;blus;Bab22;-;Unclassified;3
マフラー;マフラー;shal, selendang;Bab22;-;Unclassified;3
みんなの アンケート;みんなの アンケート;angket fiksi;Bab22;-;Unclassified;3
[お]湯;[お]ゆ;air panas;Bab23;n2;Unclassified;1
ー目;ーめ;yang ke ー (mengungkapkan urutan);Bab23;n4;Unclassified;1
サイズ;サイズ;ukuran;Bab23;-;Unclassified;1
引きます;ひきますⅠ;tarik;Bab23;n3;Unclassified;1
音;おと;bunyi, suara;Bab23;n4;Unclassified;1
何回も;なんかいも;berkali-kali;Bab23;n3;Unclassified;1
回します;まわしますⅠ;memutar;Bab23;n3;Unclassified;1
角;かど;sudut;Bab23;n2;Unclassified;1
橋;はし;jembatan;Bab23;n2;Unclassified;1
曲がります [右へ〜];まがりますⅠ [みぎへ〜];belok [ke kanan];Bab23;n3;Unclassified;1
建物;たてもの;gedung;Bab23;n4;Unclassified;1
故障;こしょう;kerusakan (〜します：rusak);Bab23;-;Unclassified;1
交差点;こうさてん;perempatan;Bab23;n3;Unclassified;1
寂しい;さびしい;sepi;Bab23;-;Unclassified;1
出ます [お釣りが〜];でますⅡ [おつりが〜];keluar [uang kembalian];Bab23;-;Unclassified;1
触ります;さわりますⅠ [ドアに〜];menyentuh [pintu];Bab23;n2;Unclassified;1
信号;しんごう;lampu lalu lintas;Bab23;n3;Unclassified;1
駐車場;ちゅうしゃじょう;tempat parkir;Bab23;n2;Unclassified;1
渡ります [橋を〜];わたりますⅠ [はしを〜];menyeberang [jembatan];Bab23;n2;Unclassified;1
道;みち;jalan;Bab23;n4;Unclassified;1
聞きます [先生に〜];ききますⅠ [せんせいに〜];bertanya [kepada guru];Bab23;n5;Unclassified;1
変えます;かえますⅡ;mengubah;Bab23;n3;Unclassified;1
歩きます;あるきますⅠ;berjalan kaki;Bab23;n4;Unclassified;1
ガソリンスタンド;ガソリンスタンド;pompa bensin;Bab23;-;Unclassified;2
一方通行;いっぽうつうこう;satu arah;Bab23;n4;Unclassified;2
右折禁止;うせつきんし;dilarang belok kanan;Bab23;n2;Unclassified;2
横断歩道;おうだんほどう;tempat menyeberang;Bab23;n3;Unclassified;2
角;かど;belokan, pengkolan, tikungan;Bab23;n2;Unclassified;2
交差点;こうさてん;perempatan;Bab23;n3;Unclassified;2
高速道路;こうそくどうろ;jalan tol;Bab23;n3;Unclassified;2
坂;さか;lereng;Bab23;n2;Unclassified;2
止まれ;とまれ;berhenti;Bab23;n4;Unclassified;2
車道;しゃどう;jalan mobil;Bab23;n4;Unclassified;2
信号;しんごう;lampu lalu lintas;Bab23;n3;Unclassified;2
進入禁止;しんにゅうきんし;dilarang masuk;Bab23;n2;Unclassified;2
駐車禁止;ちゅうしゃきんし;dilarang parkir;Bab23;n2;Unclassified;2
通り;とおり;jalan;Bab23;n4;Unclassified;2
踏切;ふみきり;lintasan kereta api;Bab23;-;Unclassified;2
道路・交通;どうろ・こうつう;Jalan, Lalu Lintas;Bab23;n3;Unclassified;2
歩道;ほどう;trotoar (tempat pejalan kaki);Bab23;n4;Unclassified;2
歩道橋;ほどうきょう;jembatan penyeberangan;Bab23;n2;Unclassified;2
元気茶;げんきちゃ;teh fiksi;Bab23;n4;Unclassified;3
図書館前;としょかんまえ;halte bus fiksi;Bab23;n4;Unclassified;3
聖徳太子;しょうとくたいし;Pangeran Shotoku (574-622);Bab23;-;Unclassified;3
法隆寺;ほうりゅうじ;nama wihara yang dibagun oleh Pangeran Shotoku pada awal abad ke tujuh di Nara;Bab23;-;Unclassified;3
本田駅;ほんだえき;stasiun fiksi;Bab23;n4;Unclassified;3
[お]菓子;[お]かし;kue;Bab24;n2;Unclassified;1
おじいさん／おじいちゃん;おじいさん／おじいちゃん;kakek;Bab24;-;Unclassified;1
おばあさん／おばあちゃん;おばあさん／おばあちゃん;nenek;Bab24;-;Unclassified;1
くれますⅡ;くれますⅡ;diberikan;Bab24;-;Unclassified;1
ホームステイ;ホームステイ;homestay;Bab24;-;Unclassified;1
ほかに;ほかに;selain, yang lain;Bab24;-;Unclassified;1
案内します;あんないしますⅢ;mengantarkan;Bab24;-;Unclassified;1
引っ越し;ひっこし;pindah rumah (〜[を] します：pindah, memindahkan);Bab24;n3;Unclassified;1
自分で;じぶんで;dengan sendiri;Bab24;-;Unclassified;1
準備;じゅんび;persiapan (〜[を] します：mempersiapkan, menyiapkan);Bab24;n2;Unclassified;1
紹介します;しょうかいしますⅢ;memperkenalkan;Bab24;n2;Unclassified;1
説明します;せつめいしますⅢ;menjelaskan, menerangkan;Bab24;n3;Unclassified;1
全部;ぜんぶ;semua;Bab24;n3;Unclassified;1
送ります [人を〜];おくりますⅠ [ひとを〜];mengantar [orang];Bab24;n4;Unclassified;1
直します;なおしますⅠ;mengoreksi;Bab24;n3;Unclassified;1
母の日;ははのひ;hari Ibu;Bab24;n5;Unclassified;1
連れて 行きます;つれて いきますⅠ;membawa, mengajak pergi;Bab24;n3;Unclassified;1
連れて 来ます;つれて きますⅢ＊;membawa datang, mengajak datang;Bab24;n3;Unclassified;1
お見舞い;おみまい;Hadiah yang diberikan kepada orang yang sedang sakit (bunga, buah-buahan, dll.).;Bab24;n3;Unclassified;3
お香典;おこうでん;Uang yang diberikan kepada keluarga yang berduka;Bab24;-;Unclassified;3
お歳暮;おせいぼ;[Desember] Hadiah yang diberikan kepada orang yang telah memberi bantuan, seperti dokter, guru, atasan, dll. (makanan, dll.).;Bab24;n3;Unclassified;3
お中元;おちゅうげん;[Juli atau Agustus] Hadiah yang diberikan kepada orang yang telah memberi bantuan, seperti dokter, guru, atasan, dll. (makanan, dll.).;Bab24;n4;Unclassified;3
お年玉;おとしだま;Hadiah kecil berupa uang yang diberikan orang tua dan keluarga kepada anak-anak pada Hari Tahun Baru.;Bab24;n2;Unclassified;3
結婚祝い;けっこんいわい;Hadiah perkawinan (uang, perlengkapan rumah tangga, dll.).;Bab24;-;Unclassified;3
出産祝い;しゅっさんいわい;Hadiah yang diberikan kepada orang yang melahirkan (pakaian bayi, mainan bayi, dll.).;Bab24;n2;Unclassified;3
卒業祝い;そつぎょういわい;Hadiah yang diberikan kepada anak yang tamat sekolah (uang, perlengkapan sekolah, buku, dll.).;Bab24;n2;Unclassified;3
入学祝い;にゅうがくいわい;Hadiah yang diberikan kepada anak yang masuk sekolah (uang, perlengkapan sekolah, buku, dll.).;Bab24;n2;Unclassified;3
[いろいろ] お世話に なりました。;[いろいろ] おせわに なりました。;Terima kasih banyak bantuan Anda yang telah diberikan.;Bab25;n4;Unclassified;1
こと;こと;hal (〜のこと：hal 〜);Bab25;-;Unclassified;1
チャンス;チャンス;kesempatan;Bab25;-;Unclassified;1
どうぞ お元気で。;どうぞ おげんきで。;Semoga sehat-sehat selalu. (digunakan ketika perpisahan dalam jangka waktu lama);Bab25;n4;Unclassified;1
ベトナム;ベトナム;Vietnam;Bab25;-;Unclassified;1
もし [〜たら];もし [〜たら];kalau;Bab25;-;Unclassified;1
もしもし;もしもし;halo (digunakan ketika menelepon);Bab25;-;Unclassified;1
意味;いみ;arti, makna;Bab25;n4;Unclassified;1
億;おく;ratus juta;Bab25;n2;Unclassified;1
暇;ひま;waktu luang;Bab25;-;Unclassified;1
頑張ります;がんばりますⅠ;berusaha, bekerja keras;Bab25;-;Unclassified;1
考えます;かんがえますⅡ;berpikir, memikirkan;Bab25;n4;Unclassified;1
取ります [年を〜];とりますⅠ [としを〜];berumur, lanjut usia;Bab25;n3;Unclassified;1
足ります;たりますⅡ;cukup;Bab25;n4;Unclassified;1
着きます;つきますⅠ;tiba, sampai;Bab25;n4;Unclassified;1
転勤;てんきん;pindah ke kantor cabang lain atau jabatan lain (〜します：pindah kantor);Bab25;n3;Unclassified;1
田舎;いなか;desa, kampung halaman;Bab25;-;Unclassified;1
（再婚します）;（さいこんします）;menikah lagi;Bab25;n2;Unclassified;2
（離婚します）;（りこんします）;bercerai;Bab25;-;Unclassified;2
学校に 入ります;がっこうに はいります;masuk sekolah;Bab25;n5;Unclassified;2
学校を 出ます;がっこうを でます;tamat sekolah;Bab25;n5;Unclassified;2
結婚します;けっこんします;menikah;Bab25;-;Unclassified;2
高等学校;こうとうがっこう;SMA (3);Bab25;n3;Unclassified;2
仕事を やめます;しごとを やめます;mengundurkan diri dari pekerjaan;Bab25;n4;Unclassified;2
子ども;こども;anak-anak (6歳);Bab25;n5;Unclassified;2
子どもが 生まれます;こどもが うまれます;melahirkan anak;Bab25;n5;Unclassified;2
死にます;しにます;meninggal;Bab25;n4;Unclassified;2
就職します;しゅうしょくします;mendapat pekerjaan;Bab25;-;Unclassified;2
小学校;しょうがっこう;SD (6 tahun);Bab25;n5;Unclassified;2
生まれます;うまれます;lahir;Bab25;n5;Unclassified;2
青年;せいねん;remaja (18歳);Bab25;n4;Unclassified;2
赤ちゃん;あかちゃん;bayi (0歳);Bab25;n4;Unclassified;2
専門学校;せんもんがっこう;sekolah tinggi keahlian (2);Bab25;n2;Unclassified;2
大学;だいがく;universitas (S1) (4);Bab25;n5;Unclassified;2
大学院;だいがくいん;universitas (S2) (2~6);Bab25;n4;Unclassified;2
短大;たんだい;akademi (2);Bab25;n2;Unclassified;2
中学校;ちゅうがっこう;SMP (3);Bab25;n5;Unclassified;2
中年;ちゅうねん;setengah baya (40歳);Bab25;n5;Unclassified;2
保育園;ほいくえん;*playgroup*;Bab25;-;Unclassified;2
幼稚園;ようちえん;TK;Bab25;-;Unclassified;2
老人;ろうじん;orang tua (70歳);Bab25;n3;Unclassified;2
～会社;～がいしゃ;perusahaan ~;Bab26;n4;Unclassified;1
～弁;～べん;dialek ~;Bab26;-;Unclassified;1
～様;～さま;kepada Yth. ~, Bapak ~, Ibu ~, Sdr.~ (Kata Hormat dari ～さん);Bab26;n4;Unclassified;1
あんな～;あんな～;~ begitu (jauh dari si pembicara dan lawan bicara);Bab26;n4;Unclassified;1
いつでも;いつでも;kapan saja;Bab26;n5;Unclassified;1
エドヤストア;エドヤストア;toko fiksi;Bab26;-;Unclassified;1
ガス;ガス;gas;Bab26;-;Unclassified;1
ごみ;ごみ;sampah;Bab26;n5;Unclassified;1
こんな～;こんな～;~ begini;Bab26;n4;Unclassified;1
ずいぶん;ずいぶん;sangat, amat;Bab26;n3;Unclassified;1
そんな～;そんな～;~ begitu (dekat dari lawan bicara);Bab26;n4;Unclassified;1
だれでも;だれでも;siapa saja;Bab26;n5;Unclassified;1
どこでも;どこでも;di mana-mana;Bab26;n5;Unclassified;1
フリーマーケット;フリーマーケット;pasar rombengan;Bab26;-;Unclassified;1
ボランティア;ボランティア;sukarelawan;Bab26;-;Unclassified;1
やります;やります;melakukan;Bab26;n5;Unclassified;1
違います;ちがいます;tidak benar;Bab26;n5;Unclassified;1
宇宙;うちゅう;angkasa;Bab26;n3;Unclassified;1
宇宙ステーション;うちゅうステーション;stasiun luar angkasa;Bab26;-;Unclassified;1
宇宙船;うちゅうせん;wahana antariksa;Bab26;-;Unclassified;1
宇宙飛行士;うちゅうひこうし;astronot;Bab26;-;Unclassified;1
運動会;うんどうかい;lomba olahraga;Bab26;n4;Unclassified;1
横;よこ;sebelah, samping;Bab26;n5;Unclassified;1
何でも;なんでも;apa saja;Bab26;n5;Unclassified;1
缶;かん;kaleng;Bab26;n3;Unclassified;1
間に合います［時間に～］;まにあいます;sempat [pada waktu];Bab26;n4;Unclassified;1
気分がいい;きぶんがいい;rasa enak, segar;Bab26;n4;Unclassified;1
気分が悪い;きぶんがわるい;rasa tidak enak;Bab26;n4;Unclassified;1
国会議事堂;こっかいぎじどう;gedung parlemen;Bab26;-;Unclassified;1
今度;こんど;kali ini, lain kali;Bab26;n4;Unclassified;1
財布;さいふ;dompet;Bab26;n5;Unclassified;1
拾います;ひろいます;mendapat, mengambil;Bab26;n4;Unclassified;1
出します［ごみを～］;だします;membuang [sampah], mengeluarkan;Bab26;n5;Unclassified;1
場所;ばしょ;tempat;Bab26;n4;Unclassified;1
診ます;みます;melihat, MEMERIKSA;Bab26;-;Unclassified;1
星出彰彦;ほしであきひこ;astronot Jepang (1968-);Bab26;-;Unclassified;1
捜します;さがします;Mencari (Orang Hilang/Kriminal);Bab26;n4;Unclassified;1
探します;さがします;Mencari (Barang/Sesuatu yang diinginkan);Bab26;n4;Unclassified;1
置き場;おきば;tempat meletakkan sampah;Bab26;n3;Unclassified;1
遅れます［時間に～］;おくれます;terlambat [pada waktu];Bab26;n4;Unclassified;1
直接;ちょくせつ;langsung;Bab26;n3;Unclassified;1
燃える ごみ;もえる ごみ;sampah organik;Bab26;-;Unclassified;1
瓶;びん;botol;Bab26;n4;Unclassified;1
怖い;こわい;takut;Bab26;n4;Unclassified;1
平日;へいじつ;hari kerja;Bab26;n4;Unclassified;1
片づきます［荷物が～］;かたづきます;membereskan [barang];Bab26;n3;Unclassified;1
盆踊り;ぼんおどり;tarian Bon;Bab26;-;Unclassified;1
連絡します;れんらくします;menghubungi;Bab26;n4;Unclassified;1
お湯;おゆ;Air panas;Bab26;n5;Unclassified;2
ガラス製品, 金属製台所用品など, 瀬戸物;ガラスせいひん、せともの、きんぞくせいだいどころようひんなど;Produk dari Kaca, Keramik, Peralatan Dapur dari Logam dan lain-lain;Bab26;-;Unclassified;2
ごみの出し方;ごみのだしかた;Cara Membuang Sampah;Bab26;-;Unclassified;2
ごみ収集日のお知らせ;ごみしゅうしゅうびのおしらせ;Pengumuman Hari Pengumpulan Sampah;Bab26;-;Unclassified;2
ペットボトルなど, 缶, 瓶;かん、びん、ペットボトルなど;Kaleng, Botol Kaca, Botol Plastik dan lain-lain;Bab26;-;Unclassified;2
可燃ごみ（燃えるごみ）;かねんごみ（もえるごみ）;Sampah Organik;Bab26;-;Unclassified;2
家具, 自転車など;かぐ、じてんしゃなど;Perabot Rumah Tangga, Sepeda dan lain-lain;Bab26;n4;Unclassified;2
家庭電化製品;かていでんかせいひん;Barang elektronik rumah tangga;Bab26;-;Unclassified;2
困ったなあ;こまったなあ;Payah ya, gawat;Bab26;n3;Unclassified;2
参加します（パーティーに）;さんかします;Turut serta, ikut, berpartisipasi;Bab26;n3;Unclassified;2
紙くずなど, 生ごみ;なまごみ、かみくずなど;Sampah Dapur/Sampah Basah, Kertas Bekas dan lain-lain;Bab26;-;Unclassified;2
資源ごみ;しげんごみ;Sampah Yang Dapat Didaur Ulang;Bab26;-;Unclassified;2
事前申し込み;じぜんもうしこみ;Pendaftaran Sebelumnya;Bab26;-;Unclassified;2
申し込みます;もうしこみます;Mendaftar;Bab26;n4;Unclassified;2
粗大ごみ;そだいごみ;Sampah Ukuran Besar;Bab26;-;Unclassified;2
電子メール;でんしメール;Email;Bab26;-;Unclassified;2
都合がいい;つごうがいい;Tidak ada halangan;Bab26;n4;Unclassified;2
都合が悪い;つごうがわるい;Ada halangan;Bab26;n4;Unclassified;2
不燃ごみ（燃えないごみ）;ふねんごみ（もえないごみ）;Sampah Anorganik/Sampah Kering;Bab26;-;Unclassified;2
別の;べつの;Yang lain;Bab26;n4;Unclassified;2
～しか;～しか;hanya ~ (dipakai bersama dengan kata bentuk negatif);Bab27;n4;Unclassified;1
～教室;～きょうしつ;les ~, kelas ~;Bab27;n4;Unclassified;1
